source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Endothelial,NeuralProgenitors,PROS1,AXL,7.536990225298696e-4,0,PROS1_AXL,PROS1 - AXL,PROS,Secreted Signaling,PMID: 29531161
Microglia,Endothelial,PROS1,AXL,5.072559630405533e-4,0,PROS1_AXL,PROS1 - AXL,PROS,Secreted Signaling,PMID: 29531161
Astrocytes,Endothelial,PROS1,AXL,7.917662139039803e-4,0,PROS1_AXL,PROS1 - AXL,PROS,Secreted Signaling,PMID: 29531161
Endothelial,Endothelial,PROS1,AXL,9.192267921741049e-4,0,PROS1_AXL,PROS1 - AXL,PROS,Secreted Signaling,PMID: 29531161
Microglia,Oligodendrocytes,PROS1,TYRO3,0.0014393437827279316,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Astrocytes,Oligodendrocytes,PROS1,TYRO3,0.0022454699111524837,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Endothelial,Oligodendrocytes,PROS1,TYRO3,0.0026063410584257875,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Microglia,Astrocytes,PROS1,TYRO3,2.5509865678066435e-4,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Astrocytes,Astrocytes,PROS1,TYRO3,3.9823500714000575e-4,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Endothelial,Astrocytes,PROS1,TYRO3,4.623732265949982e-4,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Microglia,NeuralProgenitors,PROS1,TYRO3,3.8473341999082907e-4,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Astrocytes,NeuralProgenitors,PROS1,TYRO3,6.005643918565151e-4,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Endothelial,NeuralProgenitors,PROS1,TYRO3,6.972662839791857e-4,0,PROS1_TYRO3,PROS1 - TYRO3,PROS,Secreted Signaling,PMID: 30501104
Oligodendrocytes,Oligodendrocytes,PSAP,GPR37L1,0.0070009086061774695,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Microglia,Oligodendrocytes,PSAP,GPR37L1,0.00881272051975647,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Astrocytes,Oligodendrocytes,PSAP,GPR37L1,0.007800293764494133,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Monocytes,Oligodendrocytes,PSAP,GPR37L1,0.011169759027404098,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
NeuralProgenitors,Oligodendrocytes,PSAP,GPR37L1,0.0066577225961135765,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Endothelial,Oligodendrocytes,PSAP,GPR37L1,0.004709417252410472,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Oligodendrocytes,Astrocytes,PSAP,GPR37L1,0.08804960577236205,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Microglia,Astrocytes,PSAP,GPR37L1,0.10854377974392769,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Neutrophils,Astrocytes,PSAP,GPR37L1,0.026233654703734684,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Astrocytes,Astrocytes,PSAP,GPR37L1,0.09719753363235589,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Monocytes,Astrocytes,PSAP,GPR37L1,0.1339694888599126,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
NKTcells,Astrocytes,PSAP,GPR37L1,0.01485914848272302,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
NeuralProgenitors,Astrocytes,PSAP,GPR37L1,0.08406976166890329,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Endothelial,Astrocytes,PSAP,GPR37L1,0.06085556624271547,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Bcells,Astrocytes,PSAP,GPR37L1,0.013986961561807575,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Oligodendrocytes,NeuralProgenitors,PSAP,GPR37L1,0.026653533206873258,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Microglia,NeuralProgenitors,PSAP,GPR37L1,0.033380408302867995,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Neutrophils,NeuralProgenitors,PSAP,GPR37L1,0.007582797379812258,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Astrocytes,NeuralProgenitors,PSAP,GPR37L1,0.029629956856593444,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Monocytes,NeuralProgenitors,PSAP,GPR37L1,0.04202966222336212,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
NeuralProgenitors,NeuralProgenitors,PSAP,GPR37L1,0.025371586108764037,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Endothelial,NeuralProgenitors,PSAP,GPR37L1,0.018046377012510047,0,PSAP_GPR37L1,PSAP - GPR37L1,PSAP,Secreted Signaling,PMID: 23690594
Oligodendrocytes,Oligodendrocytes,PSAP,GPR37,0.07424684593256645,0,PSAP_GPR37,PSAP - GPR37,PSAP,Secreted Signaling,PMID: 23690594
Microglia,Oligodendrocytes,PSAP,GPR37,0.09185191223649854,0,PSAP_GPR37,PSAP - GPR37,PSAP,Secreted Signaling,PMID: 23690594
Astrocytes,Oligodendrocytes,PSAP,GPR37,0.08208981991038163,0,PSAP_GPR37,PSAP - GPR37,PSAP,Secreted Signaling,PMID: 23690594
Monocytes,Oligodendrocytes,PSAP,GPR37,0.11386708071315452,0,PSAP_GPR37,PSAP - GPR37,PSAP,Secreted Signaling,PMID: 23690594
NeuralProgenitors,Oligodendrocytes,PSAP,GPR37,0.07084242203766254,0,PSAP_GPR37,PSAP - GPR37,PSAP,Secreted Signaling,PMID: 23690594
Endothelial,Oligodendrocytes,PSAP,GPR37,0.05107701332753353,0,PSAP_GPR37,PSAP - GPR37,PSAP,Secreted Signaling,PMID: 23690594
Astrocytes,Microglia,RARRES2,CMKLR1,5.879726069601898e-4,0,RARRES2_CMKLR1,RARRES2 - CMKLR1,CHEMERIN,Secreted Signaling,PMID: 24671882
NeuralProgenitors,Microglia,RARRES2,CMKLR1,6.639471529660718e-4,0,RARRES2_CMKLR1,RARRES2 - CMKLR1,CHEMERIN,Secreted Signaling,PMID: 24671882
Endothelial,Microglia,RARRES2,CMKLR1,4.735978999022296e-4,0,RARRES2_CMKLR1,RARRES2 - CMKLR1,CHEMERIN,Secreted Signaling,PMID: 24671882
Bcells,Monocytes,BTLA,TNFRSF14,9.474713652408238e-4,0,BTLA_TNFRSF14,BTLA - TNFRSF14,BTLA,Secreted Signaling,PMID: 21941365
Bcells,NKTcells,BTLA,TNFRSF14,0.0012033107845168213,0,BTLA_TNFRSF14,BTLA - TNFRSF14,BTLA,Secreted Signaling,PMID: 21941365
Bcells,Endothelial,BTLA,TNFRSF14,5.40106928111348e-4,0,BTLA_TNFRSF14,BTLA - TNFRSF14,BTLA,Secreted Signaling,PMID: 21941365
Bcells,Bcells,BTLA,TNFRSF14,0.0016403734995337558,0,BTLA_TNFRSF14,BTLA - TNFRSF14,BTLA,Secreted Signaling,PMID: 21941365
Microglia,Microglia,LGALS9,HAVCR2,0.0252988288020072,0,LGALS9_HAVCR2,LGALS9 - HAVCR2,GALECTIN,Secreted Signaling,PMID: 27192565
Monocytes,Microglia,LGALS9,HAVCR2,0.020219474113394347,0,LGALS9_HAVCR2,LGALS9 - HAVCR2,GALECTIN,Secreted Signaling,PMID: 27192565
Bcells,Microglia,LGALS9,HAVCR2,0.006474243094932575,0,LGALS9_HAVCR2,LGALS9 - HAVCR2,GALECTIN,Secreted Signaling,PMID: 27192565
Microglia,Monocytes,LGALS9,HAVCR2,0.013024601485916852,0,LGALS9_HAVCR2,LGALS9 - HAVCR2,GALECTIN,Secreted Signaling,PMID: 27192565
Monocytes,Monocytes,LGALS9,HAVCR2,0.010383343875670357,0,LGALS9_HAVCR2,LGALS9 - HAVCR2,GALECTIN,Secreted Signaling,PMID: 27192565
Bcells,Monocytes,LGALS9,HAVCR2,0.003302193835335037,0,LGALS9_HAVCR2,LGALS9 - HAVCR2,GALECTIN,Secreted Signaling,PMID: 27192565
Microglia,Neutrophils,LGALS9,CD44,0.010935735074995767,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Monocytes,Neutrophils,LGALS9,CD44,0.008714338355682033,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Bcells,Neutrophils,LGALS9,CD44,0.002768219499561447,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Microglia,Astrocytes,LGALS9,CD44,0.00388539299931473,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Monocytes,Astrocytes,LGALS9,CD44,0.0030916690223435025,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Bcells,Astrocytes,LGALS9,CD44,9.783212809718984e-4,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Microglia,Monocytes,LGALS9,CD44,0.04498409935520706,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Monocytes,Monocytes,LGALS9,CD44,0.03609882462402121,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Bcells,Monocytes,LGALS9,CD44,0.011687554126887432,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Microglia,NKTcells,LGALS9,CD44,0.02626291060793075,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Monocytes,NKTcells,LGALS9,CD44,0.020994162232767722,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Bcells,NKTcells,LGALS9,CD44,0.006725912177807808,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Microglia,NeuralProgenitors,LGALS9,CD44,0.002910334524126402,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Monocytes,NeuralProgenitors,LGALS9,CD44,0.0023153364931129024,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Bcells,NeuralProgenitors,LGALS9,CD44,7.322704385023123e-4,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Microglia,Endothelial,LGALS9,CD44,0.004551045145988575,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Monocytes,Endothelial,LGALS9,CD44,0.003621833451039123,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Bcells,Endothelial,LGALS9,CD44,0.001146502185544504,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Microglia,Bcells,LGALS9,CD44,0.018051360818991433,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Monocytes,Bcells,LGALS9,CD44,0.014405605710659807,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Bcells,Bcells,LGALS9,CD44,0.004594119841323466,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Monocytes,Monocytes,ANXA1,FPR2_LXA4,0.0098589345857478,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
NKTcells,Monocytes,ANXA1,FPR2_LXA4,0.007836636012901356,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
Endothelial,Monocytes,ANXA1,FPR2_LXA4,0.00783878040933807,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
Oligodendrocytes,Microglia,TAFA4,FPR1,0.005778586410530599,0,TAFA4_FPR1,TAFA4 - FPR1,TAFA,Secreted Signaling,PMID: 35712659;PMID: 35712659
Oligodendrocytes,Neutrophils,TAFA4,FPR1,0.007756145795667595,0,TAFA4_FPR1,TAFA4 - FPR1,TAFA,Secreted Signaling,PMID: 35712659;PMID: 35712659
Oligodendrocytes,Monocytes,TAFA4,FPR1,0.0040988964881041295,0,TAFA4_FPR1,TAFA4 - FPR1,TAFA,Secreted Signaling,PMID: 35712659;PMID: 35712659
Monocytes,Microglia,ANXA1,FPR3,0.007217846777512202,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
NKTcells,Microglia,ANXA1,FPR3,0.005734159813207234,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Endothelial,Microglia,ANXA1,FPR3,0.005735732219517473,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Monocytes,Monocytes,ANXA1,FPR3,0.025564654312456678,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
NKTcells,Monocytes,ANXA1,FPR3,0.020387077701874298,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Endothelial,Monocytes,ANXA1,FPR3,0.02039258578131196,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Oligodendrocytes,Astrocytes,PTPRS,NTRK3,0.018964821122031073,0,PTPRS_NTRK3,PTPRS - NTRK3,PTPR,Secreted Signaling,PMID:21262467;PMID:25385546;
Astrocytes,Astrocytes,PTPRS,NTRK3,0.010461738494363281,0,PTPRS_NTRK3,PTPRS - NTRK3,PTPR,Secreted Signaling,PMID:21262467;PMID:25385546;
NeuralProgenitors,Astrocytes,PTPRS,NTRK3,0.014484961792705163,0,PTPRS_NTRK3,PTPRS - NTRK3,PTPR,Secreted Signaling,PMID:21262467;PMID:25385546;
Oligodendrocytes,NeuralProgenitors,PTPRS,NTRK3,0.03057647675075263,0,PTPRS_NTRK3,PTPRS - NTRK3,PTPR,Secreted Signaling,PMID:21262467;PMID:25385546;
Astrocytes,NeuralProgenitors,PTPRS,NTRK3,0.01695717201007698,0,PTPRS_NTRK3,PTPRS - NTRK3,PTPR,Secreted Signaling,PMID:21262467;PMID:25385546;
NeuralProgenitors,NeuralProgenitors,PTPRS,NTRK3,0.023419196959300705,0,PTPRS_NTRK3,PTPRS - NTRK3,PTPR,Secreted Signaling,PMID:21262467;PMID:25385546;
Oligodendrocytes,Oligodendrocytes,SLITRK2,PTPRD,0.009002992863638419,0,SLITRK2_PTPRD,SLITRK2 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Astrocytes,Oligodendrocytes,SLITRK2,PTPRD,0.03230466833488653,0,SLITRK2_PTPRD,SLITRK2 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,Oligodendrocytes,SLITRK2,PTPRD,0.012854290321078175,0,SLITRK2_PTPRD,SLITRK2 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Oligodendrocytes,Astrocytes,SLITRK2,PTPRD,6.417282351923128e-4,0,SLITRK2_PTPRD,SLITRK2 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Oligodendrocytes,NeuralProgenitors,SLITRK2,PTPRD,0.005953011942430582,0,SLITRK2_PTPRD,SLITRK2 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Astrocytes,NeuralProgenitors,SLITRK2,PTPRD,0.021532202466405928,0,SLITRK2_PTPRD,SLITRK2 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,NeuralProgenitors,SLITRK2,PTPRD,0.008510794602233593,0,SLITRK2_PTPRD,SLITRK2 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Oligodendrocytes,Oligodendrocytes,SLITRK2,PTPRS,0.0029483579125313165,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Astrocytes,Oligodendrocytes,SLITRK2,PTPRS,0.010749319837545694,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,Oligodendrocytes,SLITRK2,PTPRS,0.00422063650428057,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Oligodendrocytes,Astrocytes,SLITRK2,PTPRS,0.0016146108466571021,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Astrocytes,Astrocytes,SLITRK2,PTPRS,0.0059075648194555274,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,Astrocytes,SLITRK2,PTPRS,0.0023126844419320346,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Oligodendrocytes,NeuralProgenitors,SLITRK2,PTPRS,0.0022432473029312485,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
Astrocytes,NeuralProgenitors,SLITRK2,PTPRS,0.008193912571363824,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,NeuralProgenitors,SLITRK2,PTPRS,0.0032122360802185617,0,SLITRK2_PTPRS,SLITRK2 - PTPRS,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,Oligodendrocytes,SLITRK3,PTPRD,0.007233212423195412,0,SLITRK3_PTPRD,SLITRK3 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,Astrocytes,SLITRK3,PTPRD,5.147255821011338e-4,0,SLITRK3_PTPRD,SLITRK3 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,NeuralProgenitors,SLITRK3,PTPRD,0.004779895451467279,0,SLITRK3_PTPRD,SLITRK3 - PTPRD,SLITRK,Secreted Signaling,PMID: 30648269;PMID: 30822649
NeuralProgenitors,Oligodendrocytes,IGFBP3,TMEM219,0.006587403502721177,0,IGFBP3_TMEM219,IGFBP3 - TMEM219,IGFBP,Secreted Signaling,PMID:20353938
NeuralProgenitors,Microglia,IGFBP3,TMEM219,0.0026917905192777344,0,IGFBP3_TMEM219,IGFBP3 - TMEM219,IGFBP,Secreted Signaling,PMID:20353938
NeuralProgenitors,Astrocytes,IGFBP3,TMEM219,0.007525720406667823,0,IGFBP3_TMEM219,IGFBP3 - TMEM219,IGFBP,Secreted Signaling,PMID:20353938
NeuralProgenitors,Monocytes,IGFBP3,TMEM219,0.006362627761553663,0,IGFBP3_TMEM219,IGFBP3 - TMEM219,IGFBP,Secreted Signaling,PMID:20353938
NeuralProgenitors,NKTcells,IGFBP3,TMEM219,0.0023397414710533654,0,IGFBP3_TMEM219,IGFBP3 - TMEM219,IGFBP,Secreted Signaling,PMID:20353938
NeuralProgenitors,NeuralProgenitors,IGFBP3,TMEM219,0.0017323153156850212,0,IGFBP3_TMEM219,IGFBP3 - TMEM219,IGFBP,Secreted Signaling,PMID:20353938
NeuralProgenitors,Endothelial,IGFBP3,TMEM219,0.002713599637347582,0,IGFBP3_TMEM219,IGFBP3 - TMEM219,IGFBP,Secreted Signaling,PMID:20353938
NeuralProgenitors,Bcells,IGFBP3,TMEM219,0.00253199496085978,0,IGFBP3_TMEM219,IGFBP3 - TMEM219,IGFBP,Secreted Signaling,PMID:20353938
Microglia,Oligodendrocytes,LGALS9,P4HB,0.007468436412411659,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Monocytes,Oligodendrocytes,LGALS9,P4HB,0.0059471236974532726,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Bcells,Oligodendrocytes,LGALS9,P4HB,0.0018855872429056665,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Microglia,Microglia,LGALS9,P4HB,0.012624575903771982,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Monocytes,Microglia,LGALS9,P4HB,0.010063612295623739,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Bcells,Microglia,LGALS9,P4HB,0.003199805216426074,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Microglia,Astrocytes,LGALS9,P4HB,0.007894511349578043,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Monocytes,Astrocytes,LGALS9,P4HB,0.006286957371171619,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Bcells,Astrocytes,LGALS9,P4HB,0.0019937999643420226,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Microglia,Monocytes,LGALS9,P4HB,0.01781334746403417,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Monocytes,Monocytes,LGALS9,P4HB,0.014214966998867097,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Bcells,Monocytes,LGALS9,P4HB,0.004532725738375869,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Microglia,NKTcells,LGALS9,P4HB,0.00463300516540894,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Monocytes,NKTcells,LGALS9,P4HB,0.003687121229735583,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Bcells,NKTcells,LGALS9,P4HB,0.0011672214982959596,0.02,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Microglia,NeuralProgenitors,LGALS9,P4HB,0.007284998739099176,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Monocytes,NeuralProgenitors,LGALS9,P4HB,0.0058008337017352194,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Bcells,NeuralProgenitors,LGALS9,P4HB,0.0018390198975882584,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Microglia,Endothelial,LGALS9,P4HB,0.011149031408079407,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Monocytes,Endothelial,LGALS9,P4HB,0.008884696603976965,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Bcells,Endothelial,LGALS9,P4HB,0.002822666942301604,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Oligodendrocytes,Oligodendrocytes,PPIA,BSG,0.027231270819364113,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Microglia,Oligodendrocytes,PPIA,BSG,0.028631526218158225,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Astrocytes,Oligodendrocytes,PPIA,BSG,0.023105708218398812,0.01,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Monocytes,Oligodendrocytes,PPIA,BSG,0.02806462127803675,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
NKTcells,Oligodendrocytes,PPIA,BSG,0.02940960727478317,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
NeuralProgenitors,Oligodendrocytes,PPIA,BSG,0.027802358353753612,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Endothelial,Oligodendrocytes,PPIA,BSG,0.03058423750869755,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Bcells,Oligodendrocytes,PPIA,BSG,0.029733258854926985,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Oligodendrocytes,Astrocytes,PPIA,BSG,0.06480431867093008,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Microglia,Astrocytes,PPIA,BSG,0.06800155309249055,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Astrocytes,Astrocytes,PPIA,BSG,0.055310062653009265,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Monocytes,Astrocytes,PPIA,BSG,0.06670865462107455,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
NKTcells,Astrocytes,PPIA,BSG,0.06977269056589284,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
NeuralProgenitors,Astrocytes,PPIA,BSG,0.06610982794717223,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Endothelial,Astrocytes,PPIA,BSG,0.07243911799541079,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Bcells,Astrocytes,PPIA,BSG,0.07050826794181664,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Oligodendrocytes,Monocytes,PPIA,BSG,0.024159584123355476,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Microglia,Monocytes,PPIA,BSG,0.025406015929795907,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
Monocytes,Monocytes,PPIA,BSG,0.02490133897033352,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
NKTcells,Monocytes,PPIA,BSG,0.026098796698518206,0,PPIA_BSG,PPIA - BSG,CypA,Secreted Signaling,PMID: 36012604
